Predicted_gap (scaled),Predicted_Lc (scaled)
0.88448375,0.7855159
0.88499343,0.7907086
0.88600034,0.79750395
0.8870991,0.804661
0.88855624,0.8131999
0.8898005,0.8223739
0.8907692,0.83057517
0.8915056,0.8378817
0.8920801,0.8443334
0.8926804,0.85078144
0.89305145,0.85647625
0.8934924,0.8617077
0.89395535,0.8667768
0.8945244,0.8714758
0.8950516,0.87572193
0.8955525,0.8798992
0.89604753,0.88406956
0.89654106,0.8882576
0.89681023,0.8917326
0.89687735,0.89455974
0.8969951,0.897529
0.89708346,0.90043724
0.89686316,0.9023105
0.89650387,0.9036102
0.89611393,0.9048195
0.89570194,0.90596783
0.8945878,0.90749276
0.8928386,0.9093733
0.89107925,0.91128516
0.88930875,0.9132422
0.8874565,0.91497517
0.88549596,0.91638243
0.88350695,0.9177464
0.88149494,0.9191139
0.8795479,0.92039824
0.87772566,0.9215498
0.876239,0.92229736
0.87490386,0.92279375
0.87355983,0.9232857
0.8722389,0.9237794
0.8709429,0.9242854
0.8696653,0.92480755
0.86833006,0.92520523
0.8668894,0.9253808
0.865412,0.9255381
0.8639047,0.92567766
0.862366,0.9262964
0.8613616,0.92657375
0.8603704,0.9268253
0.85939485,0.9270541
0.85843265,0.9272723
0.8575019,0.927469
0.856623,0.9276552
0.8555582,0.9278187
0.93187314,0.06456453
0.92932886,0.064166464
0.92679185,0.063831754
0.9241243,0.063031144
0.9213305,0.061722644
0.91851276,0.060403384
0.9155133,0.058901273
0.9128049,0.05759079
0.91011375,0.0563597
0.9074198,0.05513186
0.9040893,0.053819485
0.90261936,0.0535241
0.90115553,0.05322779
0.8996877,0.05292847
0.8985445,0.053582497
0.8975796,0.05480384
0.89661336,0.056114785
0.89578396,0.058451496
0.8954972,0.06251248
0.89529884,0.066904716
0.8950412,0.07109513
0.89469093,0.07493507
0.8942913,0.07826551
0.8938996,0.08164569
0.89352006,0.08529121
0.893156,0.0889918
0.8928105,0.092765704
0.8924661,0.09653804
0.8921395,0.10042071
0.8918199,0.10438493
0.89165616,0.10891505
0.8918969,0.11483253
0.8921223,0.12075601
0.8923354,0.12666792
0.8925397,0.13254893
0.8928489,0.13873273
0.89294946,0.14434004
0.8931221,0.15010865
0.8934464,0.15625301
0.89381474,0.1625084
0.89416736,0.16874465
0.8945004,0.17498109
0.8948088,0.18121357
0.8950829,0.18739465
0.895315,0.19348204
0.8954989,0.19943708
0.8956248,0.20521113
0.8956911,0.21078235
0.89570546,0.21616372
0.89564604,0.2208552
0.8951674,0.22431162
0.89468044,0.2276806
0.89457744,0.23091987
0.8945702,0.23367119
0.8945566,0.23634765
0.8945547,0.2390976
0.89457124,0.24196431
0.8946082,0.24496248
0.8947379,0.2482163
0.89487547,0.25151598
0.8949837,0.25473315
0.8950531,0.25788936
0.89507145,0.2609056
0.89456296,0.26388264
0.8934004,0.2669477
0.8922785,0.27006158
0.89123565,0.27331844
0.8908113,0.27693114
0.890593,0.28031108
0.89039105,0.2837527
0.89026463,0.2874927
0.8901327,0.29131928
0.8898758,0.29489878
0.88949865,0.29823634
0.8891568,0.3013962
0.88874745,0.30438766
0.8882755,0.30720168
0.887811,0.3101372
0.8872379,0.31287855
0.8866691,0.3156216
0.8861349,0.3184785
0.88566643,0.32157612
0.88532484,0.32518995
0.88505584,0.32908738
0.8848179,0.3331337
0.8845658,0.33718488
0.88425785,0.34110484
0.88385314,0.344762
0.8838076,0.34952095
0.883977,0.3533797
0.8840894,0.35704455
0.8842016,0.36090556
0.8843499,0.36484542
0.8845816,0.36905673
0.88480026,0.37322193
0.8849868,0.37733284
0.8851248,0.38138875
0.8851953,0.38538095
0.88520473,0.38931713
0.8852226,0.3931813
0.88526446,0.39713088
0.8849069,0.3995417
0.8843638,0.40131077
0.8838588,0.40310684
0.8833981,0.40498623
0.8830145,0.4071458
0.88273,0.40964627
0.8825311,0.41237232
0.88253146,0.41550803
0.8826619,0.41891012
0.88344884,0.42391607
0.8843177,0.42928258
0.8851674,0.43489203
0.88597584,0.44041952
0.88667184,0.44565743
0.88726,0.45064896
0.8877662,0.45539346
0.8881915,0.45994732
0.88860804,0.46442586
0.88897216,0.46914402
0.88913435,0.47326693
0.88920003,0.47702435
0.88906455,0.48020574
0.888719,0.48281935
0.8884254,0.4856384
0.8881891,0.48864892
0.8880703,0.49189746
0.8882594,0.49543318
0.8885806,0.49921194
0.8890218,0.5033314
0.8896464,0.5081141
0.8902652,0.5127646
0.89088655,0.517057
0.89154756,0.52148676
0.89256024,0.5271551
0.8935738,0.53286123
0.8942816,0.5376126
0.8946835,0.54144007
0.8950182,0.54516286
0.89528185,0.548758
0.8955013,0.5522405
0.89562887,0.5558092
0.8956588,0.55936193
0.8955931,0.5625858
0.89513475,0.5644537
0.8947337,0.5665149
0.89439714,0.568795
0.8940791,0.57113737
0.89379346,0.5736197
0.8935402,0.5763658
0.8934939,0.57984424
0.8937021,0.58401805
0.8942811,0.5894147
0.8950048,0.5952339
0.8957701,0.6012294
0.89605474,0.6056457
0.89609593,0.6092693
0.89606184,0.6127937
0.8959444,0.61612517
0.8957272,0.61937475
0.89545554,0.62255085
0.89543414,0.6263155
0.8955185,0.63075304
0.8953656,0.63452625
0.89523804,0.6384188
0.8951104,0.642439
0.8948766,0.6464347
0.8945742,0.6502355
0.89417404,0.6537367
0.8936777,0.656932
0.893156,0.6600803
0.89264655,0.66327333
0.89217085,0.66652936
0.89163536,0.66918075
0.89145565,0.67227125
0.8914462,0.67595
0.8915345,0.6800394
0.89191777,0.6852716
0.892283,0.69051516
0.89260525,0.6957041
0.8928809,0.70080787
0.8931131,0.7058112
0.8930687,0.70977736
0.89299685,0.7136432
0.8928942,0.7173827
0.8929315,0.7213796
0.8931671,0.72578454
0.89341813,0.73021615
0.8937389,0.7353008
0.8939598,0.74076277
0.8941696,0.7462908
0.89421624,0.75119615
0.8937722,0.75418437
0.89327776,0.75704277
0.8927199,0.7597299
0.8921107,0.76227164
0.8914686,0.76470995
0.8908139,0.76709163
0.8901663,0.76946336
0.889541,0.7718607
0.8889534,0.77434933
0.8890026,0.7788824
0.88908094,0.7835269
0.88962907,0.7888123
0.89085287,0.7962812
0.89211565,0.8039229
0.893396,0.81165755
0.89476365,0.8197651
0.8960901,0.82739174
0.89708656,0.8337941
0.89774615,0.84015185
0.8983222,0.84650636
0.89882725,0.8526181
0.8987142,0.8566612
0.8986488,0.86075914
0.898932,0.8659804
0.89914614,0.8710828
0.89937377,0.87597775
0.89969695,0.8806589
0.90010685,0.88523936
0.9004369,0.88884795
0.9005187,0.89162654
0.90057975,0.8943507
0.9006364,0.8970517
0.90071493,0.8997892
0.9007549,0.90244186
0.90076673,0.90501314
0.90047044,0.9063909
0.90009713,0.90760803
0.89971375,0.9088186
0.89932346,0.91003394
0.89892656,0.91125387
0.8984896,0.9123566
0.8967384,0.9136496
0.8947752,0.91506255
0.89280266,0.91647995
0.8908295,0.9178968
0.8888741,0.9193035
0.88694197,0.9207148
0.8850316,0.9221184
0.8831709,0.9234859
0.8815007,0.924662
0.8799556,0.9257326
0.8788077,0.9263499
0.8776379,0.92696416
0.8764419,0.9275757
0.87513214,0.92812586
0.8737937,0.928655
0.87245226,0.9291796
0.8711116,0.9296944
0.86977917,0.93019813
0.8683912,0.9312686
0.867038,0.9323541
0.8659582,0.93314534
0.865164,0.9336138
0.9388,0.06553022
0.93704206,0.065238126
0.935267,0.06494004
0.93338555,0.06465138
0.93086904,0.06432345
0.9282673,0.063991
0.92579526,0.0638357
0.92303276,0.062667556
0.92025435,0.061367832
0.91743255,0.060003154
0.91446525,0.058511727
0.91188484,0.05728639
0.90925294,0.056085236
0.90643466,0.054838873
0.9036977,0.05385504
0.90252286,0.05443754
0.9015808,0.05571542
0.9011788,0.058596455
0.9008911,0.061853997
0.90083116,0.06580851
0.9007435,0.06992293
0.9005445,0.07403941
0.90018,0.07767833
0.899739,0.08115529
0.89932865,0.084736265
0.8989323,0.08836438
0.89869916,0.09213151
0.8985046,0.09618012
0.89827925,0.100328065
0.89804155,0.10445314
0.8978247,0.108691104
0.8977669,0.11347799
0.8980824,0.11945691
0.8983849,0.12542114
0.8985658,0.13111818
0.8986975,0.13680723
0.8988509,0.14253646
0.89902604,0.14830573
0.8992757,0.15427363
0.89979213,0.16097993
0.90028113,0.16762522
0.90072596,0.17417413
0.9011182,0.18060613
0.9014587,0.18691045
0.901753,0.19309005
0.9020037,0.19913754
0.90221506,0.2050525
0.902389,0.21083039
0.90252775,0.2164759
0.90200704,0.22025877
0.9014624,0.22393864
0.9009035,0.22754064
0.9002889,0.23068061
0.89972776,0.23354238
0.89922494,0.23641205
0.89872146,0.23932213
0.898627,0.2422615
0.89869255,0.24526978
0.89876163,0.24832377
0.8988219,0.25137547
0.89894193,0.25459316
0.89903337,0.2577257
0.89908475,0.260731
0.89912665,0.26365444
0.89917344,0.2665633
0.8992469,0.2695684
0.89928645,0.2726299
0.8993074,0.2756971
0.899364,0.27886796
0.89868623,0.28263587
0.89786214,0.28652495
0.8974085,0.29030135
0.89710206,0.293632
0.89672285,0.29684258
0.89633757,0.3000765
0.89589643,0.30318117
0.89542913,0.30616257
0.8949273,0.30885035
0.89436513,0.31146878
0.8939187,0.31447974
0.89349616,0.31757763
0.89312375,0.32087487
0.89285046,0.32459834
0.89262974,0.32853547
0.89242935,0.33257902
0.8922196,0.33662793
0.89196926,0.34057757
0.8916517,0.34433505
0.89126474,0.34788135
0.8908275,0.3512573
0.89046735,0.35503462
0.8903665,0.3596551
0.89033073,0.36426818
0.8905481,0.36839256
0.89078563,0.37248597
0.8910895,0.3768905
0.8913152,0.3811393
0.89144427,0.38520816
0.8914812,0.38911128
0.8913314,0.39232206
0.8910472,0.39498928
0.8908443,0.39794984
0.8907184,0.4011253
0.89064246,0.4043832
0.890515,0.4072564
0.89018595,0.40938097
0.8899602,0.4118246
0.8898656,0.41472456
0.8898562,0.41785946
0.8900716,0.42163798
0.89057314,0.42623153
0.8910771,0.4309502
0.89144856,0.4353659
0.8916609,0.439411
0.8918542,0.4435465
0.8923771,0.44824076
0.8928992,0.45296207
0.8933527,0.45744976
0.8938373,0.46184742
0.8942998,0.4661894
0.8945312,0.46965566
0.89478934,0.47333753
0.89498633,0.47705308
0.8951307,0.48085856
0.8951855,0.4847482
0.8950345,0.48815933
0.89473116,0.49095654
0.89449245,0.49384025
0.89443713,0.49716428
0.89445096,0.5006142
0.89451104,0.50411046
0.8946812,0.50776356
0.89539057,0.5127022
0.8963497,0.518241
0.89716923,0.5233108
0.8977544,0.5277048
0.8988106,0.53353566
0.89986444,0.53929853
0.90080386,0.54487014
0.9012558,0.54897267
0.9014767,0.5523972
0.90163535,0.5556718
0.9017531,0.5588325
0.90185094,0.56191725
0.901939,0.56495535
0.9020205,0.56813395
0.90220135,0.5720327
0.90203357,0.5747519
0.90184575,0.57742584
0.9016662,0.5801499
0.9014979,0.58292466
0.9013406,0.5857426
0.9013192,0.5890093
0.9016382,0.59356594
0.9022121,0.5989522
0.9026715,0.6041532
0.9030909,0.6092417
0.9036095,0.61454916
0.9036481,0.6180291
0.9036214,0.6214278
0.90355235,0.6247322
0.9034568,0.6279985
0.90330714,0.63132954
0.903184,0.634809
0.90322995,0.6392393
0.9031612,0.6432487
0.90302116,0.64660823
0.9028502,0.6504009
0.90257794,0.6539004
0.90220916,0.65709794
0.9017864,0.6602721
0.90134686,0.6634571
0.90092546,0.6666807
0.90058225,0.67015624
0.9003535,0.67402816
0.9001835,0.67807865
0.89992505,0.68173766
0.9000054,0.68671775
0.90007955,0.6916416
0.9002624,0.6960455
0.90064925,0.70131385
0.90100044,0.7065133
0.9013148,0.71161413
0.90159017,0.7166017
0.90191764,0.721818
0.90191305,0.725755
0.9019009,0.7296742
0.90189844,0.7336283
0.90192074,0.7376678
0.901974,0.7418119
0.9020299,0.74597645
0.9020519,0.7500522
0.901907,0.75423473
0.9016858,0.7585578
0.90082604,0.76050276
0.8998187,0.76204664
0.89876896,0.7634628
0.8977589,0.7649526
0.8971729,0.7674127
0.89661914,0.7699568
0.8960945,0.7725874
0.895591,0.77529633
0.8950998,0.7780726
0.8951191,0.7825352
0.89531404,0.78762096
0.8961044,0.7946342
0.897056,0.80218935
0.8978596,0.8089652
0.89891326,0.81565994
0.9000264,0.8223497
0.90122557,0.829355
0.9022436,0.83580494
0.9031472,0.84186935
0.9040535,0.84786415
0.9045482,0.8529758
0.90444267,0.8570039
0.9043168,0.8609847
0.90410715,0.86475825
0.90400094,0.8688174
0.90419734,0.8738924
0.90439194,0.8789619
0.90449023,0.88371193
0.9042184,0.88723266
0.9040764,0.89038396
0.903985,0.8934986
0.9040156,0.89610064
0.9040311,0.8986652
0.90410167,0.90133965
0.9041547,0.90397394
0.9041911,0.90658224
0.9042136,0.90917385
0.90391284,0.91045773
0.9035771,0.91163707
0.9032162,0.91288817
0.90275073,0.91377974
0.9022094,0.91444075
0.90166986,0.9151034
0.9011377,0.9157616
0.9003057,0.9165917
0.8984528,0.9180046
0.8966041,0.9194141
0.8947532,0.9208222
0.8928928,0.9222302
0.89101595,0.92363954
0.8891153,0.925052
0.8871875,0.92646724
0.88540703,0.9277258
0.8837311,0.92906404
0.88247496,0.9298337
0.8812896,0.93047774
0.8801213,0.931119
0.8789597,0.9317026
0.87783295,0.93228436
0.8767627,0.932876
0.8756179,0.933395
0.94540846,0.06770473
0.943525,0.06680847
0.94164085,0.06591243
0.93985933,0.065515764
0.9381018,0.06525757
0.93635714,0.065043084
0.93461096,0.06482846
0.93255705,0.0645655
0.9299815,0.06422926
0.9274151,0.0639
0.9250282,0.063751556
0.92227376,0.062463097
0.9195053,0.06116713
0.9166149,0.059709676
0.91365606,0.058239065
0.9110376,0.056970336
0.908846,0.057096995
0.9068131,0.058827512
0.90597564,0.061598472
0.90582484,0.06511516
0.90585786,0.069204755
0.90585333,0.073189564
0.9056837,0.07676051
0.9054705,0.080223836
0.9051985,0.083969735
0.90492547,0.08791218
0.9046745,0.09194062
0.90442914,0.09606367
0.9041925,0.100222565
0.9039407,0.10433101
0.90383077,0.108372964
0.90376,0.11280886
0.90364486,0.11730283
0.9037697,0.12267483
0.9038852,0.1280728
0.9041178,0.13387099
0.90439343,0.13982725
0.904712,0.1459403
0.90503746,0.15212595
0.9054468,0.15859325
0.9060419,0.1655853
0.90660924,0.17249656
0.9071354,0.17928804
0.9075928,0.18586648
0.9079944,0.19226527
0.9083543,0.19852036
0.9086866,0.20466691
0.9089973,0.21072322
0.9089014,0.21562985
0.9084731,0.21960154
0.90802205,0.22350395
0.9075361,0.22725901
0.90695435,0.23032936
0.90635383,0.2333659
0.9057426,0.23638994
0.90512854,0.23942152
0.9045198,0.2424818
0.9039522,0.24558148
0.9035085,0.24869817
0.9030573,0.25181675
0.9030537,0.25486168
0.9031164,0.25785384
0.903228,0.26099607
0.90333337,0.26413485
0.9033894,0.26718357
0.9033525,0.2700612
0.90334564,0.27301204
0.90337855,0.27605635
0.903441,0.27915946
0.9035233,0.2822687
0.9035519,0.2853317
0.9035921,0.28864855
0.9036619,0.29214934
0.90368664,0.29551885
0.9037355,0.29873684
0.90311575,0.3019065
0.9027354,0.30504358
0.90223664,0.30797166
0.90165,0.3107515
0.9010908,0.3135491
0.9007519,0.3168134
0.90046936,0.3203035
0.9002529,0.32412156
0.90005475,0.32803583
0.899865,0.33200142
0.8996712,0.33596882
0.8994621,0.33988994
0.89922696,0.3437206
0.8989634,0.34744772
0.8986767,0.35108653
0.8983714,0.35464945
0.8980521,0.3581502
0.8978131,0.36204597
0.89759326,0.36607826
0.8975515,0.37072068
0.89753824,0.37535217
0.8974799,0.38014367
0.8975391,0.3847327
0.89744747,0.38785818
0.8972223,0.3905362
0.8969608,0.3931774
0.8966957,0.3958429
0.89653665,0.3987843
0.8965228,0.40214315
0.89658684,0.40568694
0.8967417,0.40944442
0.8970029,0.4134492
0.8972343,0.41735038
0.8973428,0.42093235
0.89765054,0.4251402
0.89807606,0.42952883
0.8986745,0.4343467
0.89910764,0.4387778
0.89933836,0.44276205
0.8993742,0.44627264
0.8994219,0.44992927
0.8994478,0.45350745
0.8995115,0.45714843
0.8996391,0.46089026
0.8997231,0.4643799
0.89978063,0.46749434
0.9000228,0.4709436
0.900291,0.47457978
0.9005161,0.47820008
0.90065044,0.48172262
0.9007443,0.48522034
0.9008315,0.48889735
0.90093505,0.49261194
0.90094495,0.49580777
0.90078205,0.49853733
0.9007185,0.501604
0.90079075,0.50498295
0.90095806,0.50858015
0.90144235,0.51325136
0.90224445,0.5189392
0.9030593,0.5246568
0.9038417,0.53031045
0.90442234,0.5349623
0.90518206,0.54012156
0.9058214,0.5450396
0.9063558,0.5497301
0.9069993,0.5544042
0.9073235,0.5580844
0.90750676,0.56130993
0.9077198,0.5646166
0.90795034,0.56797105
0.90818185,0.5713406
0.9084011,0.5746992
0.9088279,0.5788147
0.9092013,0.58300036
0.9090026,0.58576
0.9088327,0.5885465
0.9086861,0.5913844
0.9085756,0.59429735
0.9085452,0.5974765
0.9091122,0.6026881
0.90967375,0.6078705
0.91010237,0.61284477
0.9104087,0.6176472
0.91062933,0.62228525
0.91076654,0.6266669
0.910476,0.6293565
0.9101915,0.6320813
0.9101132,0.6353751
0.9101415,0.63908255
0.9101762,0.642807
0.9104969,0.6477848
0.910775,0.65277636
0.9105206,0.65577066
0.91025627,0.65887547
0.9099292,0.6617819
0.90969115,0.66480017
0.9094824,0.6682645
0.9092942,0.671846
0.9091509,0.6755979
0.9090604,0.6796903
0.90902644,0.68406373
0.90905434,0.68869424
0.9089641,0.69281733
0.9090002,0.6974758
0.9090836,0.70234734
0.9091477,0.7071674
0.9091819,0.7119178
0.9091745,0.7165891
0.9095389,0.7217096
0.9098791,0.7268165
0.91052157,0.73313594
0.9107247,0.7377697
0.9108409,0.7420773
0.9109728,0.74644923
0.911097,0.75080657
0.91117936,0.755041
0.9111896,0.75904846
0.91099745,0.7621948
0.9107018,0.76505995
0.91032916,0.76771426
0.90981567,0.76989126
0.908758,0.77139306
0.9077801,0.77312696
0.90694743,0.774927
0.9061205,0.7768762
0.9053169,0.7789072
0.9045196,0.7809837
0.90371203,0.78307194
0.90287894,0.7851386
0.90236396,0.7882049
0.9025744,0.7934613
0.90300196,0.7993567
0.9034608,0.80531466
0.9039672,0.8113617
0.9046627,0.81775343
0.9055418,0.8244723
0.9063914,0.8311239
0.907227,0.8372943
0.9081521,0.84342176
0.9090077,0.8493951
0.9093649,0.853804
0.9094853,0.8573817
0.9094905,0.8606622
0.90933615,0.8642229
0.9091222,0.8678952
0.9089139,0.8715497
0.90896356,0.87594837
0.90885174,0.8798268
0.9086149,0.883376
0.90835744,0.88692105
0.90807897,0.89044315
0.9077783,0.8939377
0.9075297,0.8972349
0.9074,0.9003166
0.90741974,0.9032184
0.9074808,0.90594625
0.9075313,0.90864486
0.90757984,0.91131306
0.9076207,0.91389453
0.9073166,0.9150243
0.90690213,0.9157368
0.9064389,0.91627693
0.90595573,0.9168874
0.90546805,0.9174988
0.9049743,0.91811085
0.90447366,0.9187217
0.9039658,0.919329
0.9034533,0.9199738
0.9022823,0.9209995
0.9004099,0.92242604
0.89852315,0.92385685
0.8966344,0.92527723
0.89474934,0.92668533
0.8928744,0.9280791
0.8910149,0.929456
0.8892734,0.9307228
0.88774145,0.9320223
0.88640636,0.9331119
0.8853634,0.9337257
0.9517028,0.0709612
0.9501375,0.06999541
0.9484097,0.06899423
0.9465526,0.0681025
0.94471115,0.067216955
0.9428963,0.066400714
0.94109434,0.065642856
0.93938893,0.06543223
0.9376742,0.06522069
0.93594426,0.065007664
0.93419296,0.06479245
0.93190604,0.06449614
0.92926997,0.064154394
0.9267084,0.06391578
0.92425615,0.063542135
0.921493,0.062247626
0.9190765,0.06189286
0.91683084,0.06221745
0.9151381,0.06412048
0.91378087,0.06641186
0.9125652,0.06926813
0.91098994,0.07226644
0.9107923,0.07617376
0.9106744,0.07991906
0.9105589,0.083695404
0.9104433,0.087544926
0.9103534,0.09147867
0.9102846,0.09546596
0.91018426,0.09984422
0.91005117,0.10419088
0.90989876,0.10848986
0.90957373,0.11236077
0.90920424,0.11604554
0.9088282,0.11969174
0.9088829,0.12431327
0.90919656,0.13005894
0.90960675,0.1363619
0.9100803,0.14293927
0.9105863,0.14967157
0.91109025,0.15642723
0.9117413,0.16356213
0.9123946,0.17066552
0.9130545,0.17776498
0.9136153,0.18457973
0.9141165,0.191177
0.9145788,0.1976189
0.9150213,0.20396465
0.9154536,0.21025196
0.9151507,0.21448979
0.9148107,0.21863222
0.91444117,0.22271901
0.9140015,0.22645938
0.9134703,0.22968632
0.91291034,0.23287266
0.9123357,0.2360307
0.91175896,0.23916745
0.91119426,0.24229562
0.9106482,0.2454207
0.9101127,0.24854898
0.90957576,0.25168368
0.9090259,0.25482896
0.9084515,0.2579882
0.90796167,0.261159
0.9073706,0.26410747
0.9072947,0.2671137
0.9073134,0.27018374
0.90735155,0.27329102
0.9074141,0.27643263
0.9074912,0.27958116
0.907497,0.28250757
0.9074488,0.28526324
0.90737545,0.28793055
0.90728647,0.2905692
0.9073075,0.29376674
0.9073198,0.2969695
0.90733534,0.30024227
0.9073493,0.30353463
0.9072891,0.30671713
0.90718514,0.30976513
0.9072016,0.31292906
0.907345,0.31590915
0.9075338,0.31913564
0.90730447,0.32301584
0.9071271,0.32690582
0.9069452,0.33078885
0.9067657,0.33467093
0.90659446,0.33855623
0.9064391,0.34245273
0.906296,0.3463534
0.90615475,0.35024276
0.9060057,0.35410634
0.90583783,0.35792786
0.9056417,0.3616927
0.90540427,0.3653702
0.9051909,0.36931092
0.9049507,0.37331268
0.904616,0.37705925
0.90435654,0.38110897
0.90391594,0.3841916
0.9033594,0.38700512
0.90288067,0.39027646
0.90243906,0.39352268
0.9022869,0.39633003
0.902225,0.39941868
0.9023616,0.40314275
0.90258294,0.40711313
0.90291566,0.41134316
0.9033728,0.41584715
0.9039394,0.42058304
0.9049899,0.42712617
0.9056635,0.43247655
0.9060871,0.4371132
0.9064239,0.4413716
0.90656143,0.44512522
0.9065525,0.44851398
0.9064793,0.45171967
0.9065388,0.45522925
0.9066853,0.45902494
0.90676767,0.46236822
0.9068176,0.46549585
0.9068646,0.4686336
0.906853,0.4716693
0.90672845,0.47449234
0.90649074,0.47716042
0.9061989,0.47987995
0.90588164,0.48259163
0.90590423,0.48579124
0.90593976,0.48883995
0.906019,0.49204144
0.9061708,0.49550465
0.90642565,0.49919647
0.90675044,0.5030083
0.9069238,0.5061969
0.907324,0.50997627
0.9078828,0.51442564
0.90876687,0.5202921
0.90961164,0.52609396
0.9103126,0.5315502
0.9108048,0.5364985
0.91121525,0.5413563
0.91137,0.5454911
0.9114035,0.54927176
0.9117328,0.5534807
0.9123016,0.5581599
0.9129723,0.5631519
0.91346496,0.56741077
0.9138088,0.570941
0.9140548,0.57441413
0.91424495,0.57780075
0.9144315,0.5812415
0.91480243,0.58536375
0.91517544,0.5894797
0.91552913,0.5934665
0.9155112,0.59605175
0.9154193,0.59900546
0.91534084,0.6020277
0.9155194,0.60593045
0.91591436,0.6106832
0.91632617,0.6156085
0.91665703,0.62035453
0.9169389,0.6250016
0.91722333,0.62969106
0.9175222,0.6344372
0.9177157,0.63889295
0.9176119,0.6420789
0.9175256,0.64529395
0.9174301,0.6484593
0.91738415,0.6518624
0.9175228,0.65614486
0.9177563,0.6606889
0.9180369,0.66540974
0.91791457,0.66853523
0.91770047,0.67148876
0.91746354,0.67459154
0.91722155,0.6778248
0.9169889,0.68112755
0.9168748,0.6846943
0.91685706,0.68880177
0.9168689,0.6929768
0.91693896,0.69728565
0.9170888,0.7020407
0.9171014,0.70623493
0.9173601,0.71138453
0.9175854,0.7164829
0.91776174,0.72152233
0.9178968,0.7265181
0.91800314,0.73149633
0.91809297,0.736478
0.91831267,0.7417413
0.91874963,0.746848
0.9188541,0.75074285
0.91892457,0.7545443
0.91894096,0.75818765
0.91885895,0.76154757
0.91863185,0.7645009
0.9183382,0.7672491
0.918011,0.76989615
0.91768515,0.7725465
0.9173938,0.7753043
0.9169488,0.7774673
0.9162715,0.77876586
0.9156081,0.7801367
0.91465527,0.78245246
0.91373265,0.7847109
0.91295487,0.78678644
0.91211313,0.7888553
0.9113169,0.79105437
0.91126126,0.7954278
0.9118006,0.8014847
0.91245276,0.8077699
0.9131848,0.81423056
0.91393924,0.820753
0.91465384,0.8272108
0.91526765,0.8334817
0.91572493,0.8394535
0.9158768,0.8446088
0.9156855,0.84873796
0.9157163,0.85381734
0.9152897,0.8570782
0.91487616,0.8595758
0.9145152,0.86209047
0.9141895,0.8646105
0.9139585,0.86728954
0.91403145,0.87053585
0.9138002,0.8739634
0.91315866,0.87623566
0.91283107,0.87954813
0.91259176,0.88319576
0.9123315,0.8868253
0.9120519,0.89042777
0.91175395,0.89399225
0.91144246,0.89751685
0.9111207,0.9009905
0.9108444,0.90435106
0.91084224,0.90765655
0.91088796,0.9106488
0.9109809,0.9133105
0.91107357,0.9159776
0.9109891,0.9179943
0.91052836,0.91854215
0.9100874,0.91911477
0.9096355,0.9196868
0.9091721,0.9202603
0.90867925,0.92090267
0.9081807,0.92153525
0.9076784,0.9221561
0.90717345,0.9227647
0.90666837,0.92336416
0.9061641,0.9239546
0.9056627,0.924538
0.90402174,0.92576635
0.9022694,0.92705595
0.900539,0.9283339
0.89883304,0.92959994
0.8971551,0.93085533
0.955971,0.07262444
0.9549773,0.07219187
0.9538943,0.07194174
0.95258695,0.0713316
0.9512606,0.07065158
0.94968456,0.0695355
0.94801015,0.06868253
0.94624776,0.06791539
0.94447243,0.06714315
0.94267046,0.066361345
0.94083387,0.065622814
0.9390642,0.06540663
0.93726736,0.06518764
0.93546134,0.0649674
0.93362564,0.06474199
0.9311326,0.064415775
0.9288674,0.06486591
0.9269983,0.06613303
0.92529076,0.06751778
0.92383796,0.06969496
0.9225124,0.07239511
0.9211477,0.075285904
0.9197454,0.078289784
0.91847867,0.08119201
0.9171695,0.08412079
0.91565365,0.08721524
0.91568035,0.09149755
0.9157246,0.09581528
0.91577506,0.10012531
0.91563123,0.10389882
0.9154312,0.10747479
0.91527355,0.111195296
0.9150661,0.115183644
0.9147925,0.11895857
0.91454077,0.12286324
0.91445196,0.12742752
0.91481096,0.13354075
0.915248,0.13999799
0.9158827,0.14669538
0.9165063,0.1536344
0.9171131,0.16070777
0.917829,0.1679977
0.9184493,0.17493173
0.9191171,0.18192989
0.91976136,0.18879426
0.9203652,0.19548327
0.9209463,0.20207003
0.9213721,0.20824873
0.92113495,0.21258402
0.9208733,0.21687406
0.92057663,0.22112009
0.9201967,0.22499564
0.91971534,0.22836581
0.9191998,0.23169792
0.9186663,0.2349897
0.91813296,0.23824307
0.9176175,0.24145946
0.9171298,0.2446433
0.9166599,0.24781373
0.916194,0.25099328
0.91571915,0.25420484
0.91522115,0.25746873
0.914601,0.26062334
0.9138442,0.2636111
0.9130748,0.26663178
0.9123692,0.26983196
0.9117459,0.27303752
0.9112397,0.27622634
0.91126716,0.27923954
0.91123927,0.28205258
0.9112005,0.2847985
0.91114146,0.28745636
0.9110562,0.29001606
0.9109494,0.29250637
0.9109215,0.29534915
0.910943,0.29847494
0.9109937,0.3017826
0.91092986,0.3049863
0.910805,0.30816084
0.91069,0.31151152
0.91058177,0.31487685
0.9105067,0.31826368
0.9104735,0.3217425
0.9106929,0.32576475
0.91101533,0.32952264
0.9113827,0.33326313
0.9117779,0.33704418
0.9122007,0.34091556
0.9126494,0.34487537
0.91311073,0.3488819
0.9132837,0.3529541
0.9132424,0.3570376
0.913156,0.3610553
0.9130098,0.36496457
0.9127951,0.36871842
0.9125026,0.37226716
0.9121836,0.3758607
0.91174793,0.37907493
0.91109616,0.38141057
0.9103969,0.38363263
